"","slp","r","v","ch.temp","final"
"time",0.0741772727272721,0.996352134229267,c(20.6511825420844, 20.6511825420844, 21.6511825420845, 20.6511825420844),13.5,c(0.0884414124870653, 0.0267165522096096, 0.116249664442011, 0.120285985770558)
"time1",0.0225875000000003,0.95013506366617,c(20.6511825420844, 20.6511825420844, 21.6511825420845, 20.6511825420844),15.8,c(0.0884414124870653, 0.0267165522096096, 0.116249664442011, 0.120285985770558)
"time2",0.0924454545454545,0.98443512878092,c(20.6511825420844, 20.6511825420844, 21.6511825420845, 20.6511825420844),11.8,c(0.0884414124870653, 0.0267165522096096, 0.116249664442011, 0.120285985770558)
"time3",0.100392857142858,0.990735216184,c(20.6511825420844, 20.6511825420844, 21.6511825420845, 20.6511825420844),12.1,c(0.0884414124870653, 0.0267165522096096, 0.116249664442011, 0.120285985770558)
